,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.2,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,link,download
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,https://hoc247.net/tu-lieu/lop-6/soan-van/,Die
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,https://hoc247.net/tu-lieu/lop-6/van-mau/,Die
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,https://hoc247.net/tu-lieu/lop-6/ngoai-ngu/,Die
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,https://hoc247.net/tu-lieu/lop-6/tu-nhien-xa-hoi/,Die
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,https://hoc247.net/tu-lieu/lop-6/sach-va-tap-chi/,Die
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,https://hoc247.net/tu-lieu/lop-6/tu-lieu-khac/,Die
127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,https://hoc247.net/tu-lieu/trong-vai-ba-do-tran-ke-lai-truyen-con-ho-co-nghia-cua-vu-trinh-doc38664.html,Yes
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,https://hoc247.net/tu-lieu/phan-tich-bai-dong-phong-nha-cua-tran-hoang-doc38661.html,Yes
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,https://hoc247.net/tu-lieu/phan-tich-van-ban-lao-xao-cua-duy-khan-doc38659.html,Yes
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,https://hoc247.net/tu-lieu/bai-tap-ve-quy-tac-them-s-es-vao-tu-loai-trong-tieng-anh-doc38632.html,Yes
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,https://hoc247.net/tu-lieu/bai-tap-tieng-anh-6-global-success-unit-7-co-dap-an-doc38631.html,Yes
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,https://hoc247.net/tu-lieu/bai-tap-ve-cau-hoi-wh-question-o-thi-hien-tai-don-doc38630.html,Yes
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,https://hoc247.net/tu-lieu/bai-tap-on-thi-hk2-mon-tieng-anh-6-co-dap-an-nam-2022-doc38629.html,Yes
134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,https://hoc247.net/tu-lieu/bo-3-de-thi-hk2-mon-lich-su-va-dia-li-6-kntt-nam-2021-2022-co-dap-an-truong-thcs-suoi-bau-doc38607.html,Yes
135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,https://hoc247.net/tu-lieu/bo-5-de-thi-hk2-mon-tieng-anh-6-kntt-nam-2021-2022-co-dap-an-truong-thcs-nguyen-khuyen-doc38597.html,Yes
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,https://hoc247.net/tu-lieu/bo-5-de-thi-hk2-mon-tieng-anh-6-ctst-nam-2021-2022-co-dap-an-truong-thcs-ngo-thoi-nhiem-doc38596.html,Yes
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,https://hoc247.net/tu-lieu/bo-5-de-thi-hk2-mon-khoa-hoc-tu-nhien-6-canh-dieu-nam-2021-2022-truong-thcs-truong-van-bang-doc38594.html,Yes
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,https://hoc247.net/tu-lieu/bo-5-de-thi-hk2-mon-khoa-hoc-tu-nhien-6-canh-dieu-nam-2021-2022-truong-thcs-long-thuong-doc38545.html,Yes
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,https://hoc247.net/tu-lieu/lop-6?page=2,Die
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,https://hoc247.net/tu-lieu/lop-6?page=3,Die
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,https://hoc247.net/tu-lieu/lop-6?page=4,Die
142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,https://hoc247.net/tu-lieu/lop-6?page=5,Die
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,https://hoc247.net/tu-lieu/lop-6?page=229,Die
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,https://hoc247.net/tu-lieu/lop-7/de-thi-kiem-tra/,Die
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,https://hoc247.net/tu-lieu/lop-7/toan-nang-cao/,Die
146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,https://hoc247.net/tu-lieu/lop-7/soan-van/,Die
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,https://hoc247.net/tu-lieu/lop-7/van-mau/,Die
148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,https://hoc247.net/tu-lieu/lop-7/ngoai-ngu/,Die
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,https://hoc247.net/tu-lieu/lop-7/tu-nhien-xa-hoi/,Die
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,https://hoc247.net/tu-lieu/lop-7/sach-va-tap-chi/,Die
151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,https://hoc247.net/tu-lieu/lop-7/tu-lieu-khac/,Die
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,https://hoc247.net/tu-lieu/phan-tich-tam-trang-cua-tac-gia-ba-huyen-thanh-quan-trong-bai-tho-qua-deo-ngang-doc38876.html,Yes
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,https://hoc247.net/tu-lieu/phan-tich-noi-sau-chia-li-cua-nguoi-vo-trong-doan-trich-sau-phut-chia-li-cua-dang-tran-con-doc38874.html,Yes
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,https://hoc247.net/tu-lieu/cam-nhan-ve-bai-tho-song-nui-nuoc-nam-cua-ly-thuong-kiet-doc38862.html,Yes
155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,https://hoc247.net/tu-lieu/bai-tap-sua-loi-sai-theo-tung-unit-tieng-anh-7-co-dap-an-doc38704.html,Yes
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,https://hoc247.net/tu-lieu/tong-hop-cac-doan-van-tieng-anh-viet-ve-cong-viec-trong-tuong-lai-doc38691.html,Yes
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,https://hoc247.net/tu-lieu/phan-tich-nhan-vat-nguoi-me-trong-van-ban-cong-truong-mo-ra-cua-ly-lan-doc38687.html,Yes
158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,https://hoc247.net/tu-lieu/phan-tich-hinh-anh-nguoi-me-trong-van-ban-me-toi-cua-et-mon-do-do-a-mi-xi-doc38686.html,Yes
159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,https://hoc247.net/tu-lieu/gia-tri-hien-thuc-va-nhan-dao-trong-bai-tho-bai-ca-nha-tranh-bi-gio-thu-pha-cua-do-phu-doc38685.html,Yes
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,https://hoc247.net/tu-lieu/ngu-phap-trong-tam-tieng-anh-7-hoc-ki-2-doc38674.html,Yes
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,https://hoc247.net/tu-lieu/tong-hop-cac-doan-van-tieng-anh-viet-ve-the-loai-nhac-yeu-thich-doc38640.html,Yes
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,https://hoc247.net/tu-lieu/tong-hop-cac-doan-van-tieng-anh-viet-ve-ky-quan-thien-nhien-hay-nhat-doc38639.html,Yes
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,https://hoc247.net/tu-lieu/tong-hop-cac-doan-van-tieng-anh-viet-ve-hoat-dong-hang-ngay-hay-nhat-doc38638.html,Yes
164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,https://hoc247.net/tu-lieu/lop-7?page=2,Die
165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,https://hoc247.net/tu-lieu/lop-7?page=3,Die
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,https://hoc247.net/tu-lieu/lop-7?page=4,Die
167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,https://hoc247.net/tu-lieu/lop-7?page=5,Die
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,https://hoc247.net/tu-lieu/lop-7?page=196,Die
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,https://hoc247.net/tu-lieu/lop-8/de-thi-kiem-tra/,Die
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,https://hoc247.net/tu-lieu/lop-8/toan-nang-cao/,Die
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,https://hoc247.net/tu-lieu/lop-8/soan-van/,Die
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,https://hoc247.net/tu-lieu/lop-8/van-mau/,Die
173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,https://hoc247.net/tu-lieu/lop-8/ngoai-ngu/,Die
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,https://hoc247.net/tu-lieu/lop-8/tu-nhien-xa-hoi/,Die
175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,https://hoc247.net/tu-lieu/lop-8/sach-va-tap-chi/,Die
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,https://hoc247.net/tu-lieu/lop-8/tu-lieu-khac/,Die
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,https://hoc247.net/tu-lieu/nghi-luan-xa-hoi-ve-van-de-noi-loi-hay-lam-viec-tot-doc38979.html,Yes
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,https://hoc247.net/tu-lieu/nghi-luan-ve-tuoi-tre-va-tuong-lai-dat-nuoc-doc38977.html,Yes
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,https://hoc247.net/tu-lieu/hinh-anh-nguoi-dan-lang-chai-qua-bai-tho-que-huong-cua-te-hanh-doc38673.html,Yes
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,https://hoc247.net/tu-lieu/cam-nhan-ve-buc-tranh-mua-he-trong-6-cau-tho-dau-bai-tho-khi-con-tu-hu-cua-to-huu-doc38671.html,Yes
181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,https://hoc247.net/tu-lieu/phan-tich-bai-thue-mau-trich-ban-an-che-do-thuc-dan-phap-cua-nguyen-ai-quoc-doc38669.html,Yes
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,https://hoc247.net/tu-lieu/chung-minh-nguoi-nong-dan-van-giu-tron-pham-chat-tot-dep-qua-doan-trich-tuc-nuoc-vo-bo-cua-ngo-tat-t-doc38668.html,Yes
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,https://hoc247.net/tu-lieu/phan-tich-nghe-thuat-doan-trich-tuc-nuoc-vo-bo-cua-nha-van-ngo-tat-to-doc38666.html,Yes
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,https://hoc247.net/tu-lieu/bo-5-de-thi-hk2-mon-tieng-anh-8-co-dap-an-nam-2021-2022-truong-thcs-trung-vuong-doc38626.html,Yes
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,https://hoc247.net/tu-lieu/bo-3-de-thi-hk2-mon-tin-hoc-8-nam-2021-2022-truong-thcs-chu-van-an-co-dap-an-doc38625.html,Yes
186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,https://hoc247.net/tu-lieu/bo-5-de-thi-hk2-mon-dia-li-8-nam-2021-2022-truong-thcs-vo-nguyen-giap-co-dap-an-doc38621.html,Yes
187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,https://hoc247.net/tu-lieu/bo-5-de-thi-hk2-mon-dia-li-8-nam-2021-2022-truong-thcs-nguyen-thi-dinh-co-dap-an-doc38620.html,Yes
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,https://hoc247.net/tu-lieu/tong-on-ly-thuyet-dong-nam-a-phan-dat-lien-va-hai-dao-dia-li-8-doc38611.html,Yes
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,https://hoc247.net/tu-lieu/lop-8?page=2,Die
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,https://hoc247.net/tu-lieu/lop-8?page=3,Die
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,https://hoc247.net/tu-lieu/lop-8?page=4,Die
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,https://hoc247.net/tu-lieu/lop-8?page=5,Die
193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,https://hoc247.net/tu-lieu/lop-8?page=267,Die
194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,https://hoc247.net/tu-lieu/lop-9/de-thi-kiem-tra/,Die
195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,https://hoc247.net/tu-lieu/lop-9/toan-nang-cao/,Die
196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,https://hoc247.net/tu-lieu/lop-9/soan-van/,Die
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,https://hoc247.net/tu-lieu/lop-9/van-mau/,Die
198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,https://hoc247.net/tu-lieu/lop-9/ngoai-ngu/,Die
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,https://hoc247.net/tu-lieu/lop-9/tu-nhien-xa-hoi/,Die
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,https://hoc247.net/tu-lieu/lop-9/sach-va-tap-chi/,Die
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,https://hoc247.net/tu-lieu/lop-9/tu-lieu-khac/,Die
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,https://hoc247.net/tu-lieu/bo-5-de-thi-thu-vao-lop-10-mon-tieng-anh-nam-2022-2023-co-dap-an-truong-thcs-an-suong-doc39014.html,Yes
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,https://hoc247.net/tu-lieu/nghi-luan-ve-tinh-than-tu-giac-cua-con-nguoi-trong-cuoc-song-doc39010.html,Yes
204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,https://hoc247.net/tu-lieu/bo-5-de-thi-thu-vao-lop-10-mon-tieng-anh-nam-2022-2023-co-dap-an-truong-thcs-nguyen-cong-tru-doc39001.html,Yes
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,https://hoc247.net/tu-lieu/bo-5-de-thi-thu-vao-lop-10-mon-tieng-anh-nam-2022-2023-co-dap-an-truong-thcs-be-van-dan-doc39000.html,Yes
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,https://hoc247.net/tu-lieu/bo-3-de-thi-thu-vao-lop-10-thpt-chuyen-mon-dia-li-nam-2022-2023-truong-thcs-nguyen-trai-co-dap-an-doc38997.html,Yes
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,https://hoc247.net/tu-lieu/bo-3-de-thi-thu-vao-lop-10-thpt-chuyen-mon-dia-li-nam-2022-2023-truong-thcs-nguyen-khuyen-doc38989.html,Yes
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,https://hoc247.net/tu-lieu/nghi-luan-xa-hoi-ve-hien-tuong-hoi-cua-doc38986.html,Yes
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,https://hoc247.net/tu-lieu/bo-5-de-thi-thu-vao-lop-10-mon-tieng-anh-nam-2022-2023-co-dap-an-thcs-nguyen-tat-thanh-doc38984.html,Yes
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,https://hoc247.net/tu-lieu/bo-3-de-thi-thu-vao-lop-10-thpt-chuyen-mon-dia-li-nam-2022-2023-truong-thcs-hong-ha-doc38983.html,Yes
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,https://hoc247.net/tu-lieu/bo-5-de-thi-thu-vao-lop-10-mon-tieng-anh-nam-2022-2023-co-dap-an-truong-thcs-nguyen-hue-doc38970.html,Yes
212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,https://hoc247.net/tu-lieu/nghi-luan-xa-hoi-ve-te-nan-co-bac-doc38969.html,Yes
213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,https://hoc247.net/tu-lieu/bo-5-de-thi-thu-vao-lop-10-mon-tieng-anh-nam-2022-2023-co-dap-an-so-gd-dt-nghe-an-doc38963.html,Yes
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,https://hoc247.net/tu-lieu/lop-9?page=2,Die
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,https://hoc247.net/tu-lieu/lop-9?page=3,Die
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,https://hoc247.net/tu-lieu/lop-9?page=4,Die
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,https://hoc247.net/tu-lieu/lop-9?page=5,Die
218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,https://hoc247.net/tu-lieu/lop-9?page=412,Die
219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,https://hoc247.net/tu-lieu/lop-10/de-thi-kiem-tra/,Die
220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,https://hoc247.net/tu-lieu/lop-10/toan-nang-cao/,Die
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,https://hoc247.net/tu-lieu/lop-10/soan-van/,Die
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,https://hoc247.net/tu-lieu/lop-10/van-mau/,Die
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,https://hoc247.net/tu-lieu/lop-10/ngoai-ngu/,Die
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,https://hoc247.net/tu-lieu/lop-10/tu-nhien-xa-hoi/,Die
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,https://hoc247.net/tu-lieu/lop-10/sach-va-tap-chi/,Die
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,https://hoc247.net/tu-lieu/lop-10/tu-lieu-khac/,Die
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,https://hoc247.net/tu-lieu/bo-5-de-thi-thu-vao-lop-10-mon-vat-ly-nam-2022-co-dap-an-truong-thpt-chuyen-lam-son-doc38728.html,Yes
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,https://hoc247.net/tu-lieu/bo-5-de-thi-thu-vao-lop-10-mon-hoa-hoc-nam-2022-co-dap-an-truong-thpt-chuyen-nguyen-trai-doc38710.html,Yes
229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,https://hoc247.net/tu-lieu/viet-mot-truyen-ngan-theo-ngoi-ke-thu-nhat-ke-ve-so-phan-va-noi-niem-cua-mot-con-ga-choi-bi-bo-roi-doc38709.html,Yes
230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,https://hoc247.net/tu-lieu/hay-hoa-than-vao-nhung-que-diem-de-ke-lai-cau-chuyen-theo-dien-bien-va-ket-thuc-truyen-ngan-co-be-ba-doc38708.html,Yes
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,https://hoc247.net/tu-lieu/cay-lau-chung-kien-viec-vu-nuong-ngoi-ben-bo-hoang-giang-than-tho-mot-minh-roi-tu-van-viet-lai-cau--doc38693.html,Yes
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,https://hoc247.net/tu-lieu/bo-3-de-thi-hk2-mon-ngu-van-10-co-dap-an-nam-2021-2022-truong-thpt-do-ng-da-doc38653.html,Yes
233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,https://hoc247.net/tu-lieu/bo-3-de-thi-hk2-mon-ngu-van-10-co-dap-an-nam-2021-2022-truong-thpt-nguye-n-tra-n-doc38652.html,Yes
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,https://hoc247.net/tu-lieu/bo-5-de-thi-hk2-mon-dia-li-10-nam-2021-2022-truong-thpt-duy-tan-co-dap-an-doc38617.html,Yes
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,https://hoc247.net/tu-lieu/bo-5-de-thi-hk2-mon-dia-li-10-nam-2021-2022-truong-thpt-pham-van-dong-co-dap-an-doc38616.html,Yes
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,https://hoc247.net/tu-lieu/bo-5-de-thi-hk2-mon-dia-li-10-nam-2021-2022-truong-thpt-tan-binh-co-dap-an-doc38590.html,Yes
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,https://hoc247.net/tu-lieu/bo-5-de-thi-hk2-mon-toan-10-nam-2021-2022-co-dap-an-truong-thpt-tran-van-giau-doc38588.html,Yes
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,https://hoc247.net/tu-lieu/bo-5-de-thi-hk2-mon-tieng-anh-10-co-dap-an-nam-2021-2022-truong-thpt-pham-van-sang-doc38570.html,Yes
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,https://hoc247.net/tu-lieu/lop-10?page=2,Die
